date,nav,nav_unit,live,total,invested,coupons,mquslva,ret
2023-06-05,182.7883522786714,1.2185890151911427,110,150,150,23.751974999999312,124.55282647430559,0.000704977859655953
2023-06-06,182.6597012045094,1.217731341363396,110,150,150,23.751974999999312,125.20528817878261,-0.000703825339843811
2023-06-07,182.64241504675547,1.2176161003117032,110,150,150,23.751974999999312,124.0104827038675,-9.463585914082362e-05
2023-06-08,182.58737768955493,1.2172491845970328,110,150,150,23.751974999999312,125.80011067354269,-0.00030133940786136737
2023-06-09,183.6971278971043,1.2165372708417503,111,151,151,23.751974999999312,126.09548132718326,-0.0005848545756209633
2023-06-12,183.92087045193566,1.218019009615468,111,151,151,23.751974999999312,129.01696281154705,0.001217997022559203
2023-06-13,184.2305476461115,1.2200698519610031,111,151,151,23.751974999999312,131.22627215148523,0.001683752330090993
2023-06-14,184.28241334219908,1.2204133333920468,111,151,151,23.751974999999312,131.4432383372456,0.00028152603762121586
2023-06-15,183.78748082113438,1.217135634577049,111,151,151,23.751974999999312,135.43901488212947,-0.002685728453890035
2023-06-16,185.21139109631085,1.2184959940546767,112,152,152,23.751974999999312,134.1236036097994,0.0011176728697952498
2023-06-20,185.35657579536124,1.2194511565484292,112,152,152,23.751974999999312,132.42468879690327,0.000783886445596016
2023-06-21,185.388841837014,1.21966343313825,112,152,152,23.751974999999312,130.57266722933588,0.00017407551641657193
2023-06-22,185.4443277582616,1.2200284720938264,112,152,152,23.751974999999312,131.7694014584085,0.0002992948264728401
2023-06-23,186.28102563331484,1.217523043354999,113,153,153,23.751974999999312,129.10446342456945,-0.0020535821877397664
2023-06-26,186.18169616304263,1.2168738311309977,113,153,153,23.751974999999312,127.54057066568106,-0.0005332237673403295
2023-06-27,186.5993241127865,1.219603425573768,113,153,153,23.751974999999312,131.29073370999936,0.0022431203407780043
2023-06-28,186.55573956924349,1.219318559276101,113,153,153,23.751974999999312,131.1133641363162,-0.00023357289073933085
2023-06-29,186.42810341908103,1.218484336072425,113,153,153,23.751974999999312,132.58455331708208,-0.0006841716607441928
2023-06-30,187.7657767261124,1.2192582904293012,105,154,154,25.113324999999143,136.76381722986827,0.0006351779288120696
2023-07-03,187.83534668695808,1.2197100434218058,105,154,154,25.113324999999143,137.11794902394092,0.0003705145956771627
2023-07-05,187.98300426574966,1.2206688588685042,105,154,154,25.113324999999143,136.36450140752459,0.0007861011326990575
2023-07-06,187.92627173165366,1.2203004657899588,105,154,154,25.113324999999143,133.5241004536101,-0.00030179608160640914
2023-07-07,188.73642120659224,1.2176543303651113,106,155,155,25.113324999999143,132.48198534615682,-0.0021684294147462646
2023-07-10,188.88659407386575,1.2186231875733273,106,155,155,25.113324999999143,133.18099564365235,0.0007956750812241342
2023-07-11,189.02480861084777,1.219514894263534,106,155,155,25.113324999999143,135.24692104941926,0.0007317329091549585
2023-07-12,188.95591027489445,1.2190703888702867,106,155,155,25.113324999999143,137.5584116370683,-0.0003644936157305434
2023-07-13,189.24146998106,1.2209127095552257,106,155,155,25.113324999999143,140.25322225038695,0.001511250459168556
2023-07-14,190.199945211755,1.2192304180240705,107,156,156,25.113324999999143,139.858040275289,-0.0013778966489488287
2023-07-17,190.24266232024792,1.2195042456426148,107,156,156,25.113324999999143,141.21240617738445,0.00022459054047230254
2023-07-18,190.51180348306508,1.2212295095068275,107,156,156,25.113324999999143,143.78842454785868,0.0014147255906464817
2023-07-19,190.662279280608,1.2221940979526154,107,156,156,25.113324999999143,144.61591182557007,0.0007898502601508817
2023-07-20,190.3875899744187,1.2204332690667865,107,156,156,25.113324999999143,141.98978451964237,-0.00144071133118584
2023-07-21,191.43271759121996,1.219316672555541,108,157,157,25.113324999999143,142.04929098052082,-0.0009149181192833478
2023-07-24,191.48676794941235,1.219660942352945,108,157,157,25.113324999999143,143.4635943657013,0.0002823465020636018
2023-07-25,191.66464694655417,1.2207939295958865,108,157,157,25.113324999999143,144.44177563810808,0.000928936234324107
2023-07-26,191.64296497440773,1.2206558278624697,108,157,157,25.113324999999143,144.32254346655702,-0.0001131245250068913
2023-07-27,191.70332128905628,1.2210402629876196,108,157,157,25.113324999999143,141.87489442338787,0.0003149414571861353
2023-07-28,192.8767752790393,1.2207390840445524,109,158,158,25.113324999999143,145.4211424442139,-0.00024665766739762063
2023-07-31,193.7998165037062,1.2265811171120646,102,158,158,26.41496666666565,145.91916927939533,0.00478565251483265
2023-08-01,193.90248753385762,1.2272309337585925,102,158,158,26.41496666666565,144.8351005556742,0.0005297787789670938
2023-08-02,193.50545451708953,1.2247180665638577,102,158,158,26.41496666666565,139.50957246120538,-0.002047591146548622
2023-08-03,193.5398533439491,1.2249357806579055,102,158,158,26.41496666666565,138.51602297836925,0.00017776670402080974
2023-08-04,194.4655437792653,1.223053734460788,103,159,159,26.41496666666565,136.52865120136335,-0.0015364447890540145
2023-08-07,194.67125716233048,1.2243475293228332,103,159,159,26.41496666666565,139.00085477054972,0.001057839754371681
2023-08-08,194.42010889436875,1.222767980467728,103,159,159,26.41496666666565,137.75031991026847,-0.001290114789531005
2023-08-09,194.8271383608517,1.225327914219193,103,159,159,26.41496666666565,135.71581579040594,0.0020935564165540654
2023-08-10,194.83160808176316,1.2253560256714664,103,159,159,26.41496666666565,135.73622625055572,2.2941983078172967e-05
2023-08-11,195.78978289203457,1.223686143075216,104,160,160,26.41496666666565,135.38982523424534,-0.0013627733991313784
2023-08-14,195.3379732027001,1.2208623325168757,104,160,160,26.41496666666565,137.17188097582968,-0.0023076264892922804
2023-08-15,195.92807317079237,1.2245504573174524,104,160,160,26.41496666666565,133.3801281270377,0.003020917840075743
2023-08-16,195.87738812491878,1.2242336757807424,104,160,160,26.41496666666565,130.95004059220955,-0.0002586921060027114
2023-08-17,195.5714089115698,1.2223213056973112,104,160,160,26.41496666666565,128.5156088607662,-0.0015620956368574967
2023-08-18,196.5812466845667,1.2210015322022776,105,161,161,26.41496666666565,128.41914547637384,-0.0010797271461129299
2023-08-21,196.71859968272855,1.221854656414463,105,161,161,26.41496666666565,130.1601894234338,0.0006987085516974023
2023-08-22,196.52861667003373,1.2206746377020727,105,161,161,26.41496666666565,129.38196829172634,-0.0009657602941524068
2023-08-23,197.22302832581423,1.224987753576486,105,161,161,26.41496666666565,132.22646379143885,0.003533386982245146
2023-08-24,196.62127119167715,1.221250131625324,105,161,161,26.41496666666565,128.57871330097606,-0.0030511504627287467
2023-08-25,197.781879973992,1.2208758023085926,106,162,162,26.41496666666565,130.27999106315795,-0.0003065132252908498
2023-08-28,198.21438065071433,1.2235455595723106,106,162,162,26.41496666666565,132.05162928137946,0.002186755817970676
2023-08-29,197.81813562162301,1.2210996026026113,106,162,162,26.41496666666565,136.27727142137726,-0.0019990730631676
2023-08-30,197.4500140027755,1.218827246930713,106,162,162,26.41496666666565,137.39083587889166,-0.0018609093533852317
2023-08-31,198.2946982660756,1.2240413473214544,103,162,162,27.68078333333216,136.84822605796535,0.004277965071647127
2023-09-01,199.42597904909005,1.223472264104847,104,163,163,27.68078333333216,137.34514967252971,-0.0004649215631912229
2023-09-05,199.97973486606364,1.226869539055605,104,163,163,27.68078333333216,135.7448355670671,0.0027767486443541767
2023-09-06,199.9870933442844,1.2269146830937694,104,163,163,27.68078333333216,133.15510387511353,3.6796119495363655e-05
2023-09-07,200.00227290463738,1.2270078092309042,104,163,163,27.68078333333216,131.9535491233011,7.590270001500699e-05
2023-09-08,201.14070371996263,1.2264677056095283,105,164,164,27.68078333333216,132.39916733618534,-0.0004401794489917732
2023-09-11,201.05969747554914,1.225973765094812,105,164,164,27.68078333333216,134.5947428467143,-0.0004027342199531825
2023-09-12,200.89458386966018,1.2249669748150012,105,164,164,27.68078333333216,132.59945530436298,-0.0008212168224764893
2023-09-13,200.97671791970677,1.225467792193334,105,164,164,27.68078333333216,132.96010414711142,0.000408841535020521
2023-09-14,201.01245795161074,1.2256857192171386,105,164,164,27.68078333333216,135.73873636234262,0.00017783170246743474
2023-09-15,202.2640757724757,1.2258428834695498,106,165,165,27.68078333333216,131.50770283506142,0.00012822557197744722
2023-09-18,202.3087549220242,1.2261136661940861,106,165,165,27.68078333333216,131.69306329772746,0.0002208951311688523
2023-09-19,202.4222820979292,1.2268017096844195,106,165,165,27.68078333333216,130.91859611653635,0.0005611579980746573
2023-09-20,202.4869098234607,1.2271933928694587,106,165,165,27.68078333333216,127.74174421978168,0.00031927179587976084
2023-09-21,202.28583222715642,1.225974740770645,106,165,165,27.68078333333216,122.37048178015932,-0.0009930399771500564
2023-09-22,203.09061772783483,1.223437456191776,107,166,166,27.68078333333216,121.6059568553866,-0.00206960591804195
2023-09-25,203.3759601216434,1.2251563862749602,107,166,166,27.68078333333216,122.55755135090205,0.0014050003737295924
2023-09-26,204.78733399170832,1.233658638504267,107,166,166,27.68078333333216,118.83863004387936,0.00693972812332766
2023-09-27,204.7919137092325,1.2336862271640512,107,166,166,27.68078333333216,118.85114862931505,2.236328504756635e-05
2023-09-28,204.51094903422688,1.2319936688808848,107,166,166,27.68078333333216,120.23343774830897,-0.0013719519971112648
2023-09-29,206.76678624715046,1.2381244685458113,105,167,167,28.970483333331998,119.5270908843163,0.004976324002131882
2023-10-02,207.05651815054833,1.239859390123044,105,167,167,28.970483333331998,119.50336812192212,0.0014012497299809024
2023-10-03,208.09482448440235,1.2460767933197745,105,167,167,28.970483333331998,116.179541663516,0.005014603467344392
2023-10-04,207.2835429897232,1.2412188202977437,105,167,167,28.970483333331998,118.0203154668566,-0.0038986144739028283
2023-10-05,207.9232165510128,1.2450492009042684,105,167,167,28.970483333331998,117.67074794481532,0.0030859833446659213
2023-10-06,207.58206928697007,1.2356075552795838,106,168,168,28.970483333331998,120.40611185710534,-0.007583351419226836
2023-10-09,206.2168765721488,1.2274814081675525,106,168,168,28.970483333331998,121.88541364397882,-0.006576640841430059
2023-10-10,206.32969525304068,1.228152947934766,106,168,168,28.970483333331998,123.11498954522568,0.0005470875263324793
2023-10-11,206.3630898169205,1.2283517251007172,106,168,168,28.970483333331998,124.13103434305744,0.00016185049776207272
2023-10-12,206.40609167663902,1.2286076885514228,106,168,168,28.970483333331998,122.53143983324932,0.00020837960779074294
2023-10-13,207.3617133651551,1.2269923867760657,107,169,169,28.970483333331998,121.25413928035312,-0.001314741711621159
2023-10-16,207.48583750320552,1.2277268491313935,107,169,169,28.970483333331998,123.5407428949623,0.000598587540757034
2023-10-17,207.46766705266492,1.2276193316725734,107,169,169,28.970483333331998,123.47738833591472,-8.7574413556335e-05
2023-10-18,208.9253032466043,1.2362443979089013,107,169,169,28.970483333331998,120.43864544760343,0.0070258475195048575
2023-10-19,209.85583950948052,1.2417505296418965,107,169,169,28.970483333331998,118.54749958352795,0.004453918450355587
2023-10-20,211.57405164627986,1.2445532449781167,108,170,170,28.970483333331998,115.80499721377109,0.0022570679611697564
2023-10-23,212.20344435336787,1.2482555550198111,108,170,170,28.970483333331998,115.4543008068434,0.0029748104845119805
2023-10-24,211.9927700992932,1.2470162947017247,108,170,170,28.970483333331998,116.77077979894885,-0.0009927937537331788
2023-10-25,212.05136970074108,1.2473609982396534,108,170,170,28.970483333331998,114.034993043806,0.000276422641302565
2023-10-26,211.26415178689743,1.2427303046288085,108,170,170,28.970483333331998,111.82421087836174,-0.0037123924969435507
2023-10-27,212.37340583965897,1.2419497417523917,109,171,171,28.970483333331998,110.92404321370202,-0.0006281031962521721
2023-10-30,212.63969398606662,1.2435069823746585,109,171,171,28.970483333331998,113.08127061271148,0.0012538676646203228
2023-10-31,214.08478342570325,1.25195779781113,106,171,171,30.272124999998503,114.25049400525262,0.00679595334505767
2023-11-01,213.68408693332054,1.2496145434697108,106,171,171,30.272124999998503,116.18964054845166,-0.001871671988877055
2023-11-02,212.51366024151417,1.2427699429328314,106,171,171,30.272124999998503,119.7586416708672,-0.00547736945976518
2023-11-03,211.541793626143,1.2298941489892035,107,172,172,30.272124999998503,121.57208849583331,-0.010360561113380462
2023-11-06,211.37894485162028,1.22894735378849,107,172,172,30.272124999998503,122.02390262556288,-0.0007698184445316114
2023-11-07,211.35830955388482,1.2288273811272374,107,172,172,30.272124999998503,122.78880899208957,-9.762229511522946e-05
2023-11-08,211.4257041117562,1.229219209952071,107,172,172,30.272124999998503,123.02953731528463,0.0003188640087707917
2023-11-09,212.37539102972727,1.23474064552167,107,172,172,30.272124999998503,120.64586252254577,0.004491823366325809
2023-11-10,212.75963816713522,1.229824498075926,108,173,173,30.272124999998503,125.0204498046058,-0.00398152232501181
2023-11-13,212.97682837313764,1.2310799327927031,108,173,173,30.272124999998503,124.71072615852225,0.0010208242873199769
2023-11-14,212.54289505250728,1.2285716477023543,108,173,173,30.272124999998503,130.53498039310645,-0.002037467286676309
2023-11-15,212.65160399690046,1.229200023103471,108,173,173,30.272124999998503,130.9959916817637,0.000511468258519443
2023-11-16,212.7296642342935,1.2296512383485174,108,173,173,30.272124999998503,131.3270283856361,0.0003670804072286593
2023-11-17,213.55550735594676,1.227330502045671,109,174,174,30.272124999998503,131.68866257613206,-0.0018873126220433356
2023-11-20,213.51463254711982,1.2270955893512634,109,174,174,30.272124999998503,134.10153545148694,-0.00019140133323181097
2023-11-21,213.35369360975685,1.226170652929637,109,174,174,30.272124999998503,133.35773291547036,-0.0007537606928530449
2023-11-22,213.3610110581926,1.2262127072309918,109,174,174,30.272124999998503,134.67515889730856,3.429726625281404e-05
2023-11-24,214.425993399014,1.2252913908515086,110,175,175,30.272124999998503,134.82235645904407,-0.0007513511922118132
2023-11-27,214.83016148450383,1.2276009227685933,110,175,175,30.272124999998503,134.0211258315416,0.0018848838197416118
2023-11-28,214.62327599801782,1.2264187199886731,110,175,175,30.272124999998503,134.3293362405151,-0.0009630188100983039
2023-11-29,214.80568676245682,1.227461067214039,110,175,175,30.272124999998503,133.91138168913642,0.0008499113788604795
2023-11-30,215.3709961346399,1.2306914064836567,103,175,175,31.585708333331674,135.27408213025126,0.00263172442361026
2023-12-01,215.71101866027786,1.225630787842488,104,176,176,31.585708333331674,137.4446597285305,-0.004112012657688124
2023-12-04,216.70542244567986,1.2312808093504537,104,176,176,31.585708333331674,135.32294829408593,0.004609888690795483
2023-12-05,216.6475305992285,1.2309518784047073,104,176,176,31.585708333331674,135.0488344723762,-0.00026714535242367
2023-12-06,216.88057015459606,1.2322759667874776,104,176,176,31.585708333331674,133.52635617412554,0.001075662181438286
2023-12-07,216.64936508863767,1.2309623016399867,104,176,176,31.585708333331674,136.41484281578414,-0.0010660478520210237
2023-12-08,216.82747196315424,1.2250139658935268,105,177,177,31.585708333331674,137.90179803575407,-0.004832264756227667
2023-12-11,216.8833607888836,1.225329721971094,105,177,177,31.585708333331674,139.37262103916143,0.00025775712470088585
2023-12-12,216.9093511435223,1.2254765601328943,105,177,177,31.585708333331674,141.1256541988601,0.00011983563213013859
2023-12-13,217.24418409956465,1.227368271748953,105,177,177,31.585708333331674,146.5208758161234,0.0015436538548345702
2023-12-14,217.40757843542113,1.22829140358995,105,177,177,31.585708333331674,147.55317256593074,0.0007521229465070611
2023-12-15,218.42590349480528,1.2271118173865465,106,178,178,31.585708333331674,147.45392781438227,-0.0009603471944490405
2023-12-18,218.5329700360496,1.2277133148092674,106,178,178,31.585708333331674,149.28944836061748,0.0004901732785866919
2023-12-19,218.18225098225193,1.225742983046359,106,178,178,31.585708333331674,151.71716798783075,-0.001604879363236722
2023-12-20,218.64942579477187,1.2283675606447857,106,178,178,31.585708333331674,145.2978789224293,0.002141213643257922
2023-12-21,218.39181855931352,1.2269203289849073,106,178,178,31.585708333331674,149.497360774868,-0.0011781747631943729
2023-12-22,219.39548557625008,1.2256731037779334,107,179,179,31.585708333331674,150.13618614143422,-0.0010165494674017062
2023-12-26,219.2245319168418,1.2247180554013508,107,179,179,31.585708333331674,151.77685788189925,-0.0007792031771267638
2023-12-27,219.29590526752665,1.2251167892040595,107,179,179,31.585708333331674,152.29343025823493,0.00032557191506255023
2023-12-28,219.307593986635,1.22518208931081,107,179,179,31.585708333331674,152.3780286321124,5.330112796264608e-05
2023-12-29,220.8347562313226,1.226859756840681,96,180,180,32.875408333331514,151.1542758693547,0.0013693209723744104
2024-01-02,221.07665734509678,1.2282036519172044,96,180,180,32.875408333331514,148.6803347108191,0.0010953942119547033
2024-01-03,221.13115698416144,1.2285064276897857,96,180,180,32.875408333331514,145.2622431723993,0.00024651919256934995
2024-01-04,220.9006209505463,1.2272256719474794,96,180,180,32.875408333331514,143.79628428756126,-0.001042530762101701
2024-01-05,222.04045565052974,1.2267428488979544,97,181,181,32.875408333331514,144.4690634632087,-0.0003934264581989533
2024-01-08,222.32284812561974,1.2283030283183412,97,181,181,32.875408333331514,150.13601850738607,0.0012718064114156657
2024-01-09,222.22200902218856,1.2277459061999367,97,181,181,32.875408333331514,149.44412605129685,-0.0004535705811676838
2024-01-10,221.94954768449415,1.2262405949419566,97,181,181,32.875408333331514,151.75671411923037,-0.0012260771959234917
2024-01-11,221.90193961938056,1.2259775669579036,97,181,181,32.875408333331514,151.40156633393417,-0.00021449949148477643
2024-01-12,222.96961430699864,1.2251077709175748,98,182,182,32.875408333331514,151.65252180674878,-0.0007094714159305848
2024-01-16,223.63534327900453,1.2287656224121128,98,182,182,32.875408333331514,150.02524526113282,0.002985738545922656
2024-01-17,223.27298916539021,1.2267746657439023,98,182,182,32.875408333331514,147.63582946197997,-0.0016202900145450005
2024-01-18,223.50207209474598,1.228033363157945,98,182,182,32.875408333331514,151.15241847996873,0.0010260216885711326
2024-01-19,223.02346653919105,1.2187074674272735,99,183,183,32.875408333331514,156.21415785193858,-0.007594171307112929
2024-01-22,222.5122705471999,1.2159140467060103,99,183,183,32.875408333331514,157.04867661713823,-0.0022921175063940202
2024-01-23,222.18054976966405,1.2141013648615522,99,183,183,32.875408333331514,158.18814939058933,-0.001490797683741607
2024-01-24,222.2015048754508,1.2142158736363433,99,183,183,32.875408333331514,158.45777815160267,9.431566268292002e-05
2024-01-25,222.09063763706715,1.2136100417326074,99,183,183,32.875408333331514,160.5827834376437,-0.0004989490887823411
2024-01-26,223.09990563043752,1.212499487121943,100,184,184,32.875408333331514,160.23791798246597,-0.0009150835708964244
2024-01-29,223.0698518010726,1.2123361510927857,100,184,184,32.875408333331514,163.36463799179148,-0.00013471018412136715
2024-01-30,223.172743752297,1.212895346479875,100,184,184,32.875408333331514,163.03485007652182,0.0004612544025726084
2024-01-31,225.1243443788683,1.2235018716242843,85,184,184,34.06957499999803,156.0333995483973,0.008744798283868427
2024-02-01,223.71653488145478,1.2158507330513846,85,184,184,34.06957499999803,161.11135189596385,-0.006253475168568556
2024-02-02,224.02044464750225,1.210921322418931,86,185,185,34.06957499999803,165.58517997361912,-0.004054289312375059
2024-02-05,224.760676386531,1.2149225750623298,86,185,185,34.06957499999803,164.18232481213852,0.003304304391474444
2024-02-06,224.42709610900417,1.2131194384270496,86,185,185,34.06957499999803,165.07198505127863,-0.0014841576511059884
2024-02-07,223.76748044377553,1.2095539483447326,86,185,185,34.06957499999803,168.44058580264573,-0.0029391088538982535
2024-02-08,223.77430128082045,1.2095908177341645,86,185,185,34.06957499999803,168.61272665600276,3.0481806522431043e-05
2024-02-09,224.1781087504733,1.205258649196093,87,186,186,34.06957499999803,170.98874823471,-0.00358151572792742
2024-02-12,224.76883110149367,1.208434575814482,87,186,186,34.06957499999803,170.4740735370538,0.0026350581433349785
2024-02-13,226.05677868109188,1.2153590251671607,87,186,186,34.06957499999803,164.0888052103011,0.00573009866753571
2024-02-14,225.2096698358554,1.210804676536857,87,186,186,34.06957499999803,168.27141206351666,-0.0037473277739286104
2024-02-15,224.6329172892242,1.2077038563936784,87,186,186,34.06957499999803,170.84869479394905,-0.0025609581819980853
2024-02-16,226.13140931919597,1.2092588733646843,88,187,187,34.06957499999803,168.551865871333,0.0012875813576096462
2024-02-20,226.55091945717385,1.2115022430864912,88,187,187,34.06957499999803,165.99461498079148,0.001855160852005877
2024-02-21,226.44977578112224,1.2109613678134878,88,187,187,34.06957499999803,166.44206390628634,-0.00044645007971710893
2024-02-22,224.72362636095573,1.2017306222511002,88,187,187,34.06957499999803,175.0147553427791,-0.007622658994526521
2024-02-23,225.75873569011566,1.200844338777211,89,188,188,34.06957499999803,175.09238279905247,-0.0007375059414138629
2024-02-26,226.16338336004162,1.2029967200002214,89,188,188,34.06957499999803,173.33076586575405,0.0017923898656191373
2024-02-27,226.17813755155896,1.203075199742335,89,188,188,34.06957499999803,174.01042376669966,6.523687123061173e-05
2024-02-28,226.16060018172396,1.202981915860234,89,188,188,34.06957499999803,173.2025576117735,-7.753786473285729e-05
2024-02-29,225.67518661436387,1.2003999287998077,56,188,188,35.132383333331234,175.43482973243937,-0.0021463224229599787
2024-03-01,226.60906245849097,1.1989897484576242,57,189,189,35.132383333331234,178.93676462790924,-0.0011747587685992933
2024-03-04,226.90312138892074,1.2005456158143955,57,189,189,35.132383333331234,178.28854739681844,0.001297648590217415
2024-03-05,227.2471435327268,1.2023658387974963,57,189,189,35.132383333331234,173.35897204964039,0.0015161631171056733
2024-03-06,227.00011095451657,1.2010587881191352,57,189,189,35.132383333331234,175.66265188904327,-0.0010870657134339767
2024-03-07,226.34118155610835,1.1975723891857586,57,189,189,35.132383333331234,180.41822456928486,-0.0029027712613771683
2024-03-08,228.06240751343742,1.200328460597039,58,190,190,35.132383333331234,177.19483389544115,0.002301381892374943
2024-03-11,228.35385442711123,1.201862391721638,58,190,190,35.132383333331234,176.65147133273473,0.0012779261468447434
2024-03-12,227.24217089805805,1.196011425779253,58,190,190,35.132383333331234,181.27917196053738,-0.00486824946240616
2024-03-13,227.37500314680247,1.1967105428779077,58,190,190,35.132383333331234,180.37793858424877,0.0005845404848028313
2024-03-14,227.64457869177718,1.1981293615356694,58,190,190,35.132383333331234,179.0757774574627,0.0011855988619851043
2024-03-15,229.37838811042513,1.2009339691645295,59,191,191,35.132383333331234,176.24722318321807,0.0023408220505216626
2024-03-18,228.9804554177178,1.198850551925224,59,191,191,35.132383333331234,178.8799163694216,-0.0017348308006933655
2024-03-19,228.27615775352248,1.1951631295995941,59,191,191,35.132383333331234,181.26133009654504,-0.0030757981632557607
2024-03-20,228.14037458333334,1.1944522229493892,59,191,191,35.132383333331234,185.10746097433938,-0.0005948197635942121
2024-03-21,228.14037458333334,1.1944522229493892,59,191,191,35.132383333331234,186.48708092180314,0.0
2024-03-22,229.17440833333333,1.1936167100694444,60,192,192,35.132383333331234,185.77579869665306,-0.000699494600028272
2024-03-25,229.47089974084798,1.19516093615025,60,192,192,35.132383333331234,184.17346649006942,0.0012937369825491984
2024-03-26,229.4638485369953,1.1951242111301839,60,192,192,35.132383333331234,182.71086436584739,-3.072809607085336e-05
2024-03-27,229.17440833333333,1.1936167100694444,60,192,192,35.132383333331234,186.85682644737483,-0.0012613760533843887
2024-03-28,229.55057083333335,1.1955758897569446,50,192,192,35.848883333331145,187.33407648981623,0.0016413809148050351
2024-04-01,229.55057083333335,1.1955758897569446,50,192,192,35.848883333331145,186.23699261440066,0.0
2024-04-02,229.83342073816257,1.1970490663445967,50,192,192,35.848883333331145,182.5282453031217,0.0012321899431675387
2024-04-03,229.83558051069602,1.197060315159875,50,192,192,35.848883333331145,182.9838311059388,9.39712129999215e-06
2024-04-04,230.39073978609028,1.1999517697192201,50,192,192,35.848883333331145,176.83164421605755,0.0024154627153927244
2024-04-05,230.86511178010136,1.1961922890160692,51,193,193,35.848883333331145,182.0340707934001,-0.0031330265082492037
2024-04-08,231.1672228786272,1.1977576314954776,51,193,193,35.848883333331145,181.81616301040592,0.001308604388928103
2024-04-09,230.8664724240356,1.1961993389846404,51,193,193,35.848883333331145,182.32108715717493,-0.001301008208890897
2024-04-10,231.4310975209346,1.1991248576214228,51,193,193,35.848883333331145,178.48734896298328,0.0024456781921193826
2024-04-11,231.16243949809603,1.1977328471403939,51,193,193,35.848883333331145,181.32102721635312,-0.0011608553289356172
2024-04-12,233.00569810252063,1.201060299497529,52,194,194,35.848883333331145,175.4917229941013,0.0027781256605590166
2024-04-15,233.45439880681886,1.2033731897258704,52,194,194,35.848883333331145,171.16300270257503,0.0019257070018123823
2024-04-16,233.71688475523507,1.2047262100785312,52,194,194,35.848883333331145,170.38967995280697,0.0011243564043246224
2024-04-17,233.92663765553357,1.2058074105955339,52,194,194,35.848883333331145,168.33686200846952,0.000897465754424065
2024-04-18,233.89025468153594,1.2056198694924534,52,194,194,35.848883333331145,167.52470157747496,-0.00015553155622738402
2024-04-19,235.07527344907174,1.2055142228157525,53,195,195,35.848883333331145,164.49768586334827,-8.762851324384258e-05
2024-04-22,234.9065274636332,1.2046488587878625,53,195,195,35.848883333331145,167.12823164217775,-0.0007178380905940029
2024-04-23,234.76765776736306,1.2039367064992978,53,195,195,35.848883333331145,170.8117358708391,-0.0005911700188562241
2024-04-24,234.76804185418462,1.2039386761753057,53,195,195,35.848883333331145,170.82142005612897,1.6360295331807606e-06
2024-04-25,234.7077262038568,1.2036293651479835,53,195,195,35.848883333331145,169.3006494883368,-0.0002569159322174386
2024-04-26,235.56789538465284,1.201877017268637,54,196,196,35.848883333331145,172.47606068861842,-0.001455886612679147
2024-04-29,235.60969834712495,1.202090297689413,54,196,196,35.848883333331145,173.684311358264,0.000177456110493468
2024-04-30,236.71383196298643,1.2077236324642164,51,196,196,36.493733333331065,167.25320710531122,0.004686282541030096
2024-05-01,236.64481922065298,1.2073715266359846,51,196,196,36.493733333331065,165.84888478071966,-0.0002915450346148152
2024-05-02,236.5247182668054,1.2067587666673745,51,196,196,36.493733333331065,169.3086375703029,-0.000507515669445513
2024-05-03,237.16484213173112,1.2038824473691936,52,197,197,36.493733333331065,174.19224028689135,-0.002383508102554943
2024-05-06,236.09724314918748,1.1984631631938452,52,197,197,36.493733333331065,178.784515735848,-0.004501506095708097
2024-05-07,235.81089760476578,1.1970096325115014,52,197,197,36.493733333331065,179.33117610823652,-0.0012128288352811767
2024-05-08,235.81014314963247,1.1970058027900126,52,197,197,36.493733333331065,179.25174634380576,-3.1994074105590187e-06
2024-05-09,235.83190334374382,1.1971162606281411,52,197,197,36.493733333331065,181.54268057679607,9.227844833437082e-05
2024-05-10,236.57332753878094,1.1948147855493987,53,198,198,36.493733333331065,182.24187809202178,-0.00192251592801429
2024-05-13,236.87558270598544,1.1963413267979062,53,198,198,36.493733333331065,182.0370606572065,0.0012776383979928863
2024-05-14,236.58343608679925,1.1948658388222184,53,198,198,36.493733333331065,184.41095506881848,-0.0012333336169511044
2024-05-15,236.29752208333335,1.1934218287037037,53,198,198,36.493733333331065,190.35322853067956,-0.0012085123464053993
2024-05-16,236.29752208333335,1.1934218287037037,53,198,198,36.493733333331065,189.1622638614311,0.0
2024-05-17,237.33155583333334,1.1926208835845897,54,199,199,36.493733333331065,189.69141892532738,-0.0006711332907191059
2024-05-20,237.33155583333334,1.1926208835845897,54,199,199,36.493733333331065,190.11036172050584,0.0
2024-05-21,237.33155583333334,1.1926208835845897,54,199,199,36.493733333331065,191.41005296892408,0.0
2024-05-22,237.33155583333334,1.1926208835845897,54,199,199,36.493733333331065,189.80875721341621,0.0
2024-05-23,237.90819797245808,1.1955185827761712,54,199,199,36.493733333331065,185.6307137074259,0.0024296901315965513
2024-05-24,238.66813600982354,1.1933406800491178,55,200,200,36.493733333331065,189.33775395289985,-0.0018217221868656042
2024-05-28,238.66836997581953,1.1933418498790977,55,200,200,36.493733333331065,189.3873074398658,9.80298417330161e-07
2024-05-29,239.22290929245557,1.1961145464622778,55,200,200,36.493733333331065,185.2053155720532,0.0023234721747678044
2024-05-30,239.7757304491675,1.1988786522458375,55,200,200,36.493733333331065,181.87205875965756,0.002310903911113771
2024-05-31,240.4967025438332,1.1965010076807623,52,201,201,37.162466666664315,186.07036405757287,-0.0019832237071042425
